chrom	start	stop	cn	type	midpoint	win_stop	species
chrref|NC_001147|	477250	477500	3.91746	neutral	477375.0	10510750	Jean-Talon
chrref|NC_001147|	477500	477750	4.14088	neutral	477625.0	10511000	Jean-Talon
chrref|NC_001147|	477750	478000	3.93039	neutral	477875.0	10511250	Jean-Talon
chrref|NC_001147|	478000	478250	4.47093	neutral	478125.0	10511500	Jean-Talon
chrref|NC_001147|	478250	478500	3.58961	neutral	478375.0	10511750	Jean-Talon
chrref|NC_001147|	478500	478750	4.14272	neutral	478625.0	10512000	Jean-Talon
chrref|NC_001147|	478750	479000	3.5514	neutral	478875.0	10512250	Jean-Talon
chrref|NC_001147|	479000	479250	3.9242	neutral	479125.0	10512500	Jean-Talon
chrref|NC_001147|	479250	479500	3.969	neutral	479375.0	10512750	Jean-Talon
chrref|NC_001147|	479500	479750	4.27351	neutral	479625.0	10513000	Jean-Talon
chrref|NC_001147|	479750	480000	3.78057	neutral	479875.0	10513250	Jean-Talon
chrref|NC_001147|	480000	480250	2.8195	neutral	480125.0	10513500	Jean-Talon
chrref|NC_001147|	480250	480500	4.521	neutral	480375.0	10513750	Jean-Talon
chrref|NC_001147|	480500	480750	5.11673	neutral	480625.0	10514000	Jean-Talon
chrref|NC_001147|	480750	481000	4.052	neutral	480875.0	10514250	Jean-Talon
chrref|NC_001147|	481000	481250	5.44516	neutral	481125.0	10514500	Jean-Talon
chrref|NC_001147|	481250	481500	4.29803	neutral	481375.0	10514750	Jean-Talon
chrref|NC_001147|	481500	481750	4.34808	neutral	481625.0	10515000	Jean-Talon
chrref|NC_001147|	481750	482000	4.88469	neutral	481875.0	10515250	Jean-Talon
chrref|NC_001147|	482000	482250	4.52428	neutral	482125.0	10515500	Jean-Talon
chrref|NC_001147|	482250	482500	4.45389	neutral	482375.0	10515750	Jean-Talon
chrref|NC_001147|	482500	482750	3.89381	neutral	482625.0	10516000	Jean-Talon
chrref|NC_001147|	482750	483000	3.95949	neutral	482875.0	10516250	Jean-Talon
chrref|NC_001147|	483000	483250	2.90545	neutral	483125.0	10516500	Jean-Talon
chrref|NC_001147|	483250	483500	4.78467	neutral	483375.0	10516750	Jean-Talon
chrref|NC_001147|	483500	483750	3.56174	neutral	483625.0	10517000	Jean-Talon
chrref|NC_001147|	483750	484000	3.84369	neutral	483875.0	10517250	Jean-Talon
chrref|NC_001147|	484000	484250	3.89381	neutral	484125.0	10517500	Jean-Talon
chrref|NC_001147|	484250	484500	4.00485	neutral	484375.0	10517750	Jean-Talon
chrref|NC_001147|	484500	484750	3.88961	neutral	484625.0	10518000	Jean-Talon
chrref|NC_001147|	484750	485000	3.78293	neutral	484875.0	10518250	Jean-Talon
chrref|NC_001147|	485000	485250	4.2334	neutral	485125.0	10518500	Jean-Talon
chrref|NC_001147|	485250	485500	3.7731	neutral	485375.0	10518750	Jean-Talon
chrref|NC_001147|	485500	485750	4.23161	neutral	485625.0	10519000	Jean-Talon
chrref|NC_001147|	485750	486000	3.19116	neutral	485875.0	10519250	Jean-Talon
chrref|NC_001147|	486000	486250	4.45256	neutral	486125.0	10519500	Jean-Talon
chrref|NC_001147|	486250	486500	3.46385	neutral	486375.0	10519750	Jean-Talon
chrref|NC_001147|	486500	486750	3.78732	neutral	486625.0	10520000	Jean-Talon
chrref|NC_001147|	486750	487000	5.20984	neutral	486875.0	10520250	Jean-Talon
chrref|NC_001147|	487000	487250	4.28918	neutral	487125.0	10520500	Jean-Talon
chrref|NC_001147|	487250	487500	4.22907	neutral	487375.0	10520750	Jean-Talon
chrref|NC_001147|	487500	487750	4.01045	neutral	487625.0	10521000	Jean-Talon
chrref|NC_001147|	487750	488000	3.36682	neutral	487875.0	10521250	Jean-Talon
chrref|NC_001147|	488000	488250	3.52358	neutral	488125.0	10521500	Jean-Talon
chrref|NC_001147|	488250	488500	3.0918	neutral	488375.0	10521750	Jean-Talon
chrref|NC_001147|	488500	488750	3.56657	neutral	488625.0	10522000	Jean-Talon
chrref|NC_001147|	488750	489000	3.49689	neutral	488875.0	10522250	Jean-Talon
chrref|NC_001147|	489000	489250	4.35668	neutral	489125.0	10522500	Jean-Talon
chrref|NC_001147|	489250	489500	4.21942	neutral	489375.0	10522750	Jean-Talon
chrref|NC_001147|	489500	489750	2.79866	neutral	489625.0	10523000	Jean-Talon
chrref|NC_001147|	489750	490000	5.11293	neutral	489875.0	10523250	Jean-Talon
chrref|NC_001147|	490000	490250	3.30655	neutral	490125.0	10523500	Jean-Talon
chrref|NC_001147|	490250	490500	4.67999	neutral	490375.0	10523750	Jean-Talon
chrref|NC_001147|	490500	490750	4.02478	neutral	490625.0	10524000	Jean-Talon
chrref|NC_001147|	490750	491000	3.65368	neutral	490875.0	10524250	Jean-Talon
chrref|NC_001147|	491000	491250	3.9816	neutral	491125.0	10524500	Jean-Talon
chrref|NC_001147|	491250	491500	4.34101	neutral	491375.0	10524750	Jean-Talon
chrref|NC_001147|	491500	491750	3.85227	neutral	491625.0	10525000	Jean-Talon
chrref|NC_001147|	491750	492000	4.63568	neutral	491875.0	10525250	Jean-Talon
chrref|NC_001147|	492000	492250	4.51733	neutral	492125.0	10525500	Jean-Talon
chrref|NC_001147|	492250	492500	4.40676	neutral	492375.0	10525750	Jean-Talon
chrref|NC_001147|	492500	492750	5.07917	neutral	492625.0	10526000	Jean-Talon
chrref|NC_001147|	492750	493000	3.9699	neutral	492875.0	10526250	Jean-Talon
chrref|NC_001147|	493000	493250	5.09415	neutral	493125.0	10526500	Jean-Talon
chrref|NC_001147|	493250	493500	3.60178	neutral	493375.0	10526750	Jean-Talon
chrref|NC_001147|	493500	493750	3.83177	neutral	493625.0	10527000	Jean-Talon
chrref|NC_001147|	493750	494000	2.79451	neutral	493875.0	10527250	Jean-Talon
chrref|NC_001147|	494000	494250	3.75224	neutral	494125.0	10527500	Jean-Talon
chrref|NC_001147|	494250	494500	3.47446	neutral	494375.0	10527750	Jean-Talon
chrref|NC_001147|	494500	494750	4.22334	neutral	494625.0	10528000	Jean-Talon
chrref|NC_001147|	494750	495000	3.88027	neutral	494875.0	10528250	Jean-Talon
chrref|NC_001147|	495000	495250	3.60104	neutral	495125.0	10528500	Jean-Talon
chrref|NC_001147|	495250	495500	4.06107	neutral	495375.0	10528750	Jean-Talon
chrref|NC_001147|	495500	495750	4.61105	neutral	495625.0	10529000	Jean-Talon
chrref|NC_001147|	495750	496000	3.24774	neutral	495875.0	10529250	Jean-Talon
chrref|NC_001147|	496000	496250	4.95327	neutral	496125.0	10529500	Jean-Talon
chrref|NC_001147|	496250	496500	3.83229	neutral	496375.0	10529750	Jean-Talon
chrref|NC_001147|	496500	496750	4.81747	neutral	496625.0	10530000	Jean-Talon
chrref|NC_001147|	496750	497000	4.20004	neutral	496875.0	10530250	Jean-Talon
chrref|NC_001147|	497000	497250	3.79395	neutral	497125.0	10530500	Jean-Talon
chrref|NC_001147|	497250	497500	2.26457	neutral	497375.0	10530750	Jean-Talon
chrref|NC_001147|	497500	497750	3.63921	neutral	497625.0	10531000	Jean-Talon
chrref|NC_001147|	497750	498000	4.0393	neutral	497875.0	10531250	Jean-Talon
chrref|NC_001147|	498000	498250	3.65959	neutral	498125.0	10531500	Jean-Talon
chrref|NC_001147|	498250	498500	4.11606	neutral	498375.0	10531750	Jean-Talon
chrref|NC_001147|	498500	498750	4.2312	neutral	498625.0	10532000	Jean-Talon
chrref|NC_001147|	498750	499000	4.45922	neutral	498875.0	10532250	Jean-Talon
chrref|NC_001147|	499000	499250	4.38723	neutral	499125.0	10532500	Jean-Talon
chrref|NC_001147|	499250	499500	4.19049	neutral	499375.0	10532750	Jean-Talon
chrref|NC_001147|	499500	499750	4.91781	neutral	499625.0	10533000	Jean-Talon
chrref|NC_001147|	499750	500000	4.32789	neutral	499875.0	10533250	Jean-Talon
chrref|NC_001147|	500000	500250	4.03431	neutral	500125.0	10533500	Jean-Talon
chrref|NC_001147|	500250	500500	3.85739	neutral	500375.0	10533750	Jean-Talon
chrref|NC_001147|	500500	500750	4.28661	neutral	500625.0	10534000	Jean-Talon
chrref|NC_001147|	500750	501000	4.625	neutral	500875.0	10534250	Jean-Talon
chrref|NC_001147|	501000	501250	4.17216	neutral	501125.0	10534500	Jean-Talon
chrref|NC_001147|	501250	501500	5.27301	neutral	501375.0	10534750	Jean-Talon
chrref|NC_001147|	501500	501750	4.11647	neutral	501625.0	10535000	Jean-Talon
chrref|NC_001147|	501750	502000	3.91874	neutral	501875.0	10535250	Jean-Talon
chrref|NC_001147|	502000	502250	5.15999	neutral	502125.0	10535500	Jean-Talon
chrref|NC_001147|	502250	502500	2.79355	neutral	502375.0	10535750	Jean-Talon
chrref|NC_001147|	502500	502750	3.97253	neutral	502625.0	10536000	Jean-Talon
chrref|NC_001147|	502750	503000	3.48107	neutral	502875.0	10536250	Jean-Talon
chrref|NC_001147|	503000	503250	3.81203	neutral	503125.0	10536500	Jean-Talon
chrref|NC_001147|	503250	503500	4.29297	neutral	503375.0	10536750	Jean-Talon
chrref|NC_001147|	503500	503750	3.67092	neutral	503625.0	10537000	Jean-Talon
chrref|NC_001147|	503750	504000	4.18356	neutral	503875.0	10537250	Jean-Talon
chrref|NC_001147|	504000	504250	3.85507	neutral	504125.0	10537500	Jean-Talon
chrref|NC_001147|	504250	504500	3.25914	neutral	504375.0	10537750	Jean-Talon
chrref|NC_001147|	504500	504750	3.19511	neutral	504625.0	10538000	Jean-Talon
chrref|NC_001147|	504750	505000	3.1639	neutral	504875.0	10538250	Jean-Talon
chrref|NC_001147|	505000	505250	4.12139	neutral	505125.0	10538500	Jean-Talon
chrref|NC_001147|	505250	505500	4.1573	neutral	505375.0	10538750	Jean-Talon
chrref|NC_001147|	505500	505750	4.34101	neutral	505625.0	10539000	Jean-Talon
chrref|NC_001147|	505750	506000	3.59592	neutral	505875.0	10539250	Jean-Talon
chrref|NC_001147|	506000	506250	4.32455	neutral	506125.0	10539500	Jean-Talon
chrref|NC_001147|	506250	506500	3.73553	neutral	506375.0	10539750	Jean-Talon
chrref|NC_001147|	506500	506750	3.67757	neutral	506625.0	10540000	Jean-Talon
chrref|NC_001147|	506750	507000	4.79066	neutral	506875.0	10540250	Jean-Talon
chrref|NC_001147|	507000	507250	3.80598	neutral	507125.0	10540500	Jean-Talon
chrref|NC_001147|	507250	507500	4.01045	neutral	507375.0	10540750	Jean-Talon
chrref|NC_001147|	507500	507750	3.50383	neutral	507625.0	10541000	Jean-Talon
chrref|NC_001147|	507750	508000	3.53781	neutral	507875.0	10541250	Jean-Talon
chrref|NC_001147|	508000	508250	4.10702	neutral	508125.0	10541500	Jean-Talon
chrref|NC_001147|	508250	508500	3.59719	neutral	508375.0	10541750	Jean-Talon
chrref|NC_001147|	508500	508750	3.69514	neutral	508625.0	10542000	Jean-Talon
chrref|NC_001147|	508750	509000	5.05596	neutral	508875.0	10542250	Jean-Talon
chrref|NC_001147|	509000	509250	3.65665	neutral	509125.0	10542500	Jean-Talon
chrref|NC_001147|	509250	509500	4.95782	neutral	509375.0	10542750	Jean-Talon
chrref|NC_001147|	509500	509750	4.89965	neutral	509625.0	10543000	Jean-Talon
chrref|NC_001147|	509750	510000	3.28824	neutral	509875.0	10543250	Jean-Talon
chrref|NC_001147|	510000	510250	4.89487	neutral	510125.0	10543500	Jean-Talon
chrref|NC_001147|	510250	510500	4.15065	neutral	510375.0	10543750	Jean-Talon
chrref|NC_001147|	510500	510750	4.21666	neutral	510625.0	10544000	Jean-Talon
chrref|NC_001147|	510750	511000	5.31522	neutral	510875.0	10544250	Jean-Talon
chrref|NC_001147|	511000	511250	3.93664	neutral	511125.0	10544500	Jean-Talon
chrref|NC_001147|	511250	511500	3.62492	neutral	511375.0	10544750	Jean-Talon
chrref|NC_001147|	511500	511750	4.86538	neutral	511625.0	10545000	Jean-Talon
chrref|NC_001147|	511750	512000	3.41812	neutral	511875.0	10545250	Jean-Talon
chrref|NC_001147|	512000	512250	4.20104	neutral	512125.0	10545500	Jean-Talon
chrref|NC_001147|	512250	512500	3.74999	neutral	512375.0	10545750	Jean-Talon
chrref|NC_001147|	512500	512750	3.38129	neutral	512625.0	10546000	Jean-Talon
chrref|NC_001147|	512750	513000	4.55999	neutral	512875.0	10546250	Jean-Talon
chrref|NC_001147|	513000	513250	3.93809	neutral	513125.0	10546500	Jean-Talon
chrref|NC_001147|	513250	513500	4.49999	neutral	513375.0	10546750	Jean-Talon
chrref|NC_001147|	513500	513750	4.73999	neutral	513625.0	10547000	Jean-Talon
chrref|NC_001147|	513750	514000	3.93327	neutral	513875.0	10547250	Jean-Talon
chrref|NC_001147|	514000	514250	3.32963	neutral	514125.0	10547500	Jean-Talon
chrref|NC_001147|	514250	514500	4.29332	neutral	514375.0	10547750	Jean-Talon
chrref|NC_001147|	514500	514750	4.1433	neutral	514625.0	10548000	Jean-Talon
chrref|NC_001147|	514750	515000	4.76627	neutral	514875.0	10548250	Jean-Talon
chrref|NC_001147|	515000	515250	3.8608	neutral	515125.0	10548500	Jean-Talon
chrref|NC_001147|	515250	515500	4.73089	neutral	515375.0	10548750	Jean-Talon
chrref|NC_001147|	515500	515750	3.97149	neutral	515625.0	10549000	Jean-Talon
chrref|NC_001147|	515750	516000	3.64286	neutral	515875.0	10549250	Jean-Talon
chrref|NC_001147|	516000	516250	4.71069	neutral	516125.0	10549500	Jean-Talon
chrref|NC_001147|	516250	516500	3.46889	neutral	516375.0	10549750	Jean-Talon
chrref|NC_001147|	516500	516750	3.96925	neutral	516625.0	10550000	Jean-Talon
chrref|NC_001147|	516750	517000	3.42889	neutral	516875.0	10550250	Jean-Talon
chrref|NC_001147|	517000	517250	3.17282	neutral	517125.0	10550500	Jean-Talon
chrref|NC_001147|	517250	517500	4.14484	neutral	517375.0	10550750	Jean-Talon
chrref|NC_001147|	517500	517750	4.05889	neutral	517625.0	10551000	Jean-Talon
chrref|NC_001147|	517750	518000	4.30368	neutral	517875.0	10551250	Jean-Talon
chrref|NC_001147|	518000	518250	4.74283	neutral	518125.0	10551500	Jean-Talon
chrref|NC_001147|	518250	518500	4.31538	neutral	518375.0	10551750	Jean-Talon
chrref|NC_001147|	518500	518750	3.80348	neutral	518625.0	10552000	Jean-Talon
chrref|NC_001147|	518750	519000	4.51984	neutral	518875.0	10552250	Jean-Talon
chrref|NC_001147|	519000	519250	3.44591	neutral	519125.0	10552500	Jean-Talon
chrref|NC_001147|	519250	519500	3.58961	neutral	519375.0	10552750	Jean-Talon
chrref|NC_001147|	519500	519750	3.26999	neutral	519625.0	10553000	Jean-Talon
chrref|NC_001147|	519750	520000	3.73013	neutral	519875.0	10553250	Jean-Talon
chrref|NC_001147|	520000	520250	3.47487	neutral	520125.0	10553500	Jean-Talon
chrref|NC_001147|	520250	520500	3.36682	neutral	520375.0	10553750	Jean-Talon
chrref|NC_001147|	520500	520750	3.5413	neutral	520625.0	10554000	Jean-Talon
chrref|NC_001147|	520750	521000	3.56661	neutral	520875.0	10554250	Jean-Talon
chrref|NC_001147|	521000	521250	3.96714	neutral	521125.0	10554500	Jean-Talon
chrref|NC_001147|	521250	521500	4.28918	neutral	521375.0	10554750	Jean-Talon
chrref|NC_001147|	521500	521750	3.3961	neutral	521625.0	10555000	Jean-Talon
chrref|NC_001147|	521750	522000	4.44926	neutral	521875.0	10555250	Jean-Talon
chrref|NC_001147|	522000	522250	3.53308	neutral	522125.0	10555500	Jean-Talon
chrref|NC_001147|	522250	522500	3.73976	neutral	522375.0	10555750	Jean-Talon
chrref|NC_001147|	522500	522750	3.73756	neutral	522625.0	10556000	Jean-Talon
chrref|NC_001147|	522750	523000	5.02035	neutral	522875.0	10556250	Jean-Talon
chrref|NC_001147|	523000	523250	3.40677	neutral	523125.0	10556500	Jean-Talon
chrref|NC_001147|	523250	523500	4.61999	neutral	523375.0	10556750	Jean-Talon
chrref|NC_001147|	523500	523750	3.51463	neutral	523625.0	10557000	Jean-Talon
chrref|NC_001147|	523750	524000	4.70405	neutral	523875.0	10557250	Jean-Talon
chrref|NC_001147|	524000	524250	3.59719	neutral	524125.0	10557500	Jean-Talon
chrref|NC_001147|	524250	524500	3.35239	neutral	524375.0	10557750	Jean-Talon
chrref|NC_001147|	524500	524750	3.61751	neutral	524625.0	10558000	Jean-Talon
chrref|NC_001147|	524750	525000	1.38161	neutral	524875.0	10558250	Jean-Talon
chrref|NC_001147|	525000	525250	2.58312	neutral	525125.0	10558500	Jean-Talon
chrref|NC_001147|	525250	525500	4.27012	neutral	525375.0	10558750	Jean-Talon
chrref|NC_001147|	525500	525750	3.80212	neutral	525625.0	10559000	Jean-Talon
chrref|NC_001147|	525750	526000	3.89933	neutral	525875.0	10559250	Jean-Talon
chrref|NC_001147|	526000	526250	3.969	neutral	526125.0	10559500	Jean-Talon
chrref|NC_001147|	526250	526500	4.03809	neutral	526375.0	10559750	Jean-Talon
chrref|NC_001147|	526500	526750	4.57327	neutral	526625.0	10560000	Jean-Talon
chrref|NC_001147|	526750	527000	4.40168	neutral	526875.0	10560250	Jean-Talon
chrref|NC_001147|	527000	527250	3.65064	neutral	527125.0	10560500	Jean-Talon
chrref|NC_001147|	527250	527500	4.13231	neutral	527375.0	10560750	Jean-Talon
chrref|NC_001147|	527500	527750	3.81894	neutral	527625.0	10561000	Jean-Talon
chrref|NC_001147|	527750	528000	3.00559	neutral	527875.0	10561250	Jean-Talon
chrref|NC_001147|	528000	528250	2.47052	neutral	528125.0	10561500	Jean-Talon
chrref|NC_001147|	528250	528500	3.22686	neutral	528375.0	10561750	Jean-Talon
chrref|NC_001147|	528500	528750	2.68769	neutral	528625.0	10562000	Jean-Talon
chrref|NC_001147|	528750	529000	3.01848	neutral	528875.0	10562250	Jean-Talon
chrref|NC_001147|	529000	529250	3.30218	neutral	529125.0	10562500	Jean-Talon
chrref|NC_001147|	529250	529500	3.84851	neutral	529375.0	10562750	Jean-Talon
chrref|NC_001147|	529500	529750	3.98906	neutral	529625.0	10563000	Jean-Talon
chrref|NC_001147|	529750	530000	3.97926	neutral	529875.0	10563250	Jean-Talon
chrref|NC_001147|	530000	530250	4.06923	neutral	530125.0	10563500	Jean-Talon
chrref|NC_001147|	530250	530500	4.55358	neutral	530375.0	10563750	Jean-Talon
chrref|NC_001147|	530500	530750	4.14484	neutral	530625.0	10564000	Jean-Talon
chrref|NC_001147|	530750	531000	4.36492	neutral	530875.0	10564250	Jean-Talon
chrref|NC_001147|	531000	531250	4.43312	neutral	531125.0	10564500	Jean-Talon
chrref|NC_001147|	531250	531500	3.18955	neutral	531375.0	10564750	Jean-Talon
chrref|NC_001147|	531500	531750	2.89572	neutral	531625.0	10565000	Jean-Talon
chrref|NC_001147|	531750	532000	4.17153	neutral	531875.0	10565250	Jean-Talon
chrref|NC_001147|	532000	532250	3.45771	neutral	532125.0	10565500	Jean-Talon
chrref|NC_001147|	532250	532500	3.82544	neutral	532375.0	10565750	Jean-Talon
chrref|NC_001147|	532500	532750	3.97627	neutral	532625.0	10566000	Jean-Talon
chrref|NC_001147|	532750	533000	3.60833	neutral	532875.0	10566250	Jean-Talon
chrref|NC_001147|	533000	533250	4.2288	neutral	533125.0	10566500	Jean-Talon
chrref|NC_001147|	533250	533500	3.38909	neutral	533375.0	10566750	Jean-Talon
chrref|NC_001147|	533500	533750	4.68067	neutral	533625.0	10567000	Jean-Talon
chrref|NC_001147|	533750	534000	4.3024	neutral	533875.0	10567250	Jean-Talon
chrref|NC_001147|	534000	534250	3.57272	neutral	534125.0	10567500	Jean-Talon
chrref|NC_001147|	534250	534500	3.61371	neutral	534375.0	10567750	Jean-Talon
chrref|NC_001147|	534500	534750	4.35622	neutral	534625.0	10568000	Jean-Talon
chrref|NC_001147|	534750	535000	4.48047	neutral	534875.0	10568250	Jean-Talon
chrref|NC_001147|	535000	535250	6.27129	neutral	535125.0	10568500	Jean-Talon
chrref|NC_001147|	535250	535500	4.37291	neutral	535375.0	10568750	Jean-Talon
chrref|NC_001147|	535500	535750	4.04999	neutral	535625.0	10569000	Jean-Talon
chrref|NC_001147|	535750	536000	4.47912	neutral	535875.0	10569250	Jean-Talon
chrref|NC_001147|	536000	536250	3.39476	neutral	536125.0	10569500	Jean-Talon
chrref|NC_001147|	536250	536500	3.74408	neutral	536375.0	10569750	Jean-Talon
chrref|NC_001147|	536500	536750	2.55588	neutral	536625.0	10570000	Jean-Talon
chrref|NC_001147|	536750	537000	1.98222	neutral	536875.0	10570250	Jean-Talon
chrref|NC_001147|	537000	537250	5.46722	neutral	537125.0	10570500	Jean-Talon
chrref|NC_001147|	537250	537500	4.00093	neutral	537375.0	10570750	Jean-Talon
chrref|NC_001147|	537500	537750	4.37731	neutral	537625.0	10571000	Jean-Talon
chrref|NC_001147|	537750	538000	3.98906	neutral	537875.0	10571250	Jean-Talon
chrref|NC_001147|	538000	538250	3.62692	neutral	538125.0	10571500	Jean-Talon
chrref|NC_001147|	538250	538500	4.28876	neutral	538375.0	10571750	Jean-Talon
chrref|NC_001147|	538500	538750	4.34414	neutral	538625.0	10572000	Jean-Talon
chrref|NC_001147|	538750	539000	4.25757	neutral	538875.0	10572250	Jean-Talon
chrref|NC_001147|	539000	539250	3.20264	neutral	539125.0	10572500	Jean-Talon
chrref|NC_001147|	539250	539500	4.42312	neutral	539375.0	10572750	Jean-Talon
chrref|NC_001147|	539500	539750	3.43569	neutral	539625.0	10573000	Jean-Talon
chrref|NC_001147|	539750	540000	3.66653	neutral	539875.0	10573250	Jean-Talon
chrref|NC_001147|	540000	540250	5.13636	neutral	540125.0	10573500	Jean-Talon
chrref|NC_001147|	540250	540500	3.35614	neutral	540375.0	10573750	Jean-Talon
chrref|NC_001147|	540500	540750	5.14419	neutral	540625.0	10574000	Jean-Talon
chrref|NC_001147|	540750	541000	4.28567	neutral	540875.0	10574250	Jean-Talon
chrref|NC_001147|	541000	541250	4.77794	neutral	541125.0	10574500	Jean-Talon
chrref|NC_001147|	541250	541500	5.84621	neutral	541375.0	10574750	Jean-Talon
chrref|NC_001147|	541500	541750	4.31999	neutral	541625.0	10575000	Jean-Talon
chrref|NC_001147|	541750	542000	5.29353	neutral	541875.0	10575250	Jean-Talon
chrref|NC_001147|	542000	542250	3.67757	neutral	542125.0	10575500	Jean-Talon
chrref|NC_001147|	542250	542500	4.51948	neutral	542375.0	10575750	Jean-Talon
chrref|NC_001147|	542500	542750	3.85227	neutral	542625.0	10576000	Jean-Talon
chrref|NC_001147|	542750	543000	4.24513	neutral	542875.0	10576250	Jean-Talon
chrref|NC_001147|	543000	543250	4.02971	neutral	543125.0	10576500	Jean-Talon
chrref|NC_001147|	543250	543500	4.11291	neutral	543375.0	10576750	Jean-Talon
chrref|NC_001147|	543500	543750	4.37116	neutral	543625.0	10577000	Jean-Talon
chrref|NC_001147|	543750	544000	4.5267	neutral	543875.0	10577250	Jean-Talon
chrref|NC_001147|	544000	544250	4.32982	neutral	544125.0	10577500	Jean-Talon
chrref|NC_001147|	544250	544500	3.31337	neutral	544375.0	10577750	Jean-Talon
chrref|NC_001147|	544500	544750	4.23011	neutral	544625.0	10578000	Jean-Talon
chrref|NC_001147|	544750	545000	4.24829	neutral	544875.0	10578250	Jean-Talon
chrref|NC_001147|	545000	545250	4.03011	neutral	545125.0	10578500	Jean-Talon
chrref|NC_001147|	545250	545500	4.3641	neutral	545375.0	10578750	Jean-Talon
chrref|NC_001147|	545500	545750	4.39807	neutral	545625.0	10579000	Jean-Talon
chrref|NC_001147|	545750	546000	3.40413	neutral	545875.0	10579250	Jean-Talon
chrref|NC_001147|	546000	546250	4.07285	neutral	546125.0	10579500	Jean-Talon
chrref|NC_001147|	546250	546500	3.63255	neutral	546375.0	10579750	Jean-Talon
chrref|NC_001147|	546500	546750	4.20247	neutral	546625.0	10580000	Jean-Talon
chrref|NC_001147|	546750	547000	3.68162	neutral	546875.0	10580250	Jean-Talon
chrref|NC_001147|	547000	547250	4.92249	neutral	547125.0	10580500	Jean-Talon
chrref|NC_001147|	547250	547500	3.65346	neutral	547375.0	10580750	Jean-Talon
chrref|NC_001147|	547500	547750	3.48316	neutral	547625.0	10581000	Jean-Talon
chrref|NC_001147|	547750	548000	3.25914	neutral	547875.0	10581250	Jean-Talon
chrref|NC_001147|	548000	548250	5.2123	neutral	548125.0	10581500	Jean-Talon
chrref|NC_001147|	548250	548500	4.42079	neutral	548375.0	10581750	Jean-Talon
chrref|NC_001147|	548500	548750	5.12059	neutral	548625.0	10582000	Jean-Talon
chrref|NC_001147|	548750	549000	4.58577	neutral	548875.0	10582250	Jean-Talon
chrref|NC_001147|	549000	549250	5.19527	neutral	549125.0	10582500	Jean-Talon
chrref|NC_001147|	549250	549500	4.2129	neutral	549375.0	10582750	Jean-Talon
chrref|NC_001147|	549500	549750	4.27012	neutral	549625.0	10583000	Jean-Talon
chrref|NC_001147|	549750	550000	3.63743	neutral	549875.0	10583250	Jean-Talon
chrref|NC_001147|	550000	550250	3.84113	neutral	550125.0	10583500	Jean-Talon
chrref|NC_001147|	550250	550500	4.37193	neutral	550375.0	10583750	Jean-Talon
chrref|NC_001147|	550500	550750	4.17363	neutral	550625.0	10584000	Jean-Talon
chrref|NC_001147|	550750	551000	4.26872	neutral	550875.0	10584250	Jean-Talon
chrref|NC_001147|	551000	551250	3.56993	neutral	551125.0	10584500	Jean-Talon
chrref|NC_001147|	551250	551500	4.09031	neutral	551375.0	10584750	Jean-Talon
chrref|NC_001147|	551500	551750	4.17943	neutral	551625.0	10585000	Jean-Talon
chrref|NC_001147|	551750	552000	4.10258	neutral	551875.0	10585250	Jean-Talon
chrref|NC_001147|	552000	552250	3.93809	neutral	552125.0	10585500	Jean-Talon
chrref|NC_001147|	552250	552500	4.07999	neutral	552375.0	10585750	Jean-Talon
chrref|NC_001147|	552500	552750	4.32455	neutral	552625.0	10586000	Jean-Talon
chrref|NC_001147|	552750	553000	5.25109	neutral	552875.0	10586250	Jean-Talon
chrref|NC_001147|	553000	553250	4.88871	neutral	553125.0	10586500	Jean-Talon
chrref|NC_001147|	553250	553500	4.36137	neutral	553375.0	10586750	Jean-Talon
chrref|NC_001147|	553500	553750	5.37539	neutral	553625.0	10587000	Jean-Talon
chrref|NC_001147|	553750	554000	4.82999	neutral	553875.0	10587250	Jean-Talon
chrref|NC_001147|	554000	554250	3.88027	neutral	554125.0	10587500	Jean-Talon
chrref|NC_001147|	554250	554500	4.64381	neutral	554375.0	10587750	Jean-Talon
chrref|NC_001147|	554500	554750	4.57524	neutral	554625.0	10588000	Jean-Talon
chrref|NC_001147|	554750	555000	3.86111	neutral	554875.0	10588250	Jean-Talon
chrref|NC_001147|	555000	555250	4.5766	neutral	555125.0	10588500	Jean-Talon
chrref|NC_001147|	555250	555500	4.8937	neutral	555375.0	10588750	Jean-Talon
chrref|NC_001147|	555500	555750	4.29904	neutral	555625.0	10589000	Jean-Talon
chrref|NC_001147|	555750	556000	3.68887	neutral	555875.0	10589250	Jean-Talon
chrref|NC_001147|	556000	556250	4.60307	neutral	556125.0	10589500	Jean-Talon
chrref|NC_001147|	556250	556500	3.46226	neutral	556375.0	10589750	Jean-Talon
chrref|NC_001147|	556500	556750	3.45404	neutral	556625.0	10590000	Jean-Talon
chrref|NC_001147|	556750	557000	3.58359	neutral	556875.0	10590250	Jean-Talon
chrref|NC_001147|	557000	557250	3.33647	neutral	557125.0	10590500	Jean-Talon
chrref|NC_001147|	557250	557500	4.35668	neutral	557375.0	10590750	Jean-Talon
chrref|NC_001147|	557500	557750	3.89381	neutral	557625.0	10591000	Jean-Talon
chrref|NC_001147|	557750	558000	3.8608	neutral	557875.0	10591250	Jean-Talon
chrref|NC_001147|	558000	558250	3.80348	neutral	558125.0	10591500	Jean-Talon
chrref|NC_001147|	558250	558500	4.04999	neutral	558375.0	10591750	Jean-Talon
